image_id,caption,lat,lon,elevation_meters,acquisition_date,tree_cover,nontree_veg,bare,landcover_code,landcover_name,temp_celsius,dewpoint_celsius,precip_meters,aridity_index,alphaearth
0_000_010,"Here's a description of the visible physical features in the satellite image:

The image depicts a large, flat, white-roofed building with a rectangular shape. A paved parking lot surrounds the building. Several trees are present in the foreground and throughout the area. A smaller, two-story building with a red-tiled roof is visible to the right. A paved area with a darker surface is present adjacent to the two-story building. A roadway extends across the lower portion of the image.",37.6939065368163,-122.071234188627,56.0,2020-05-24,3.0,34.0,63.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.10718789407314,"[0.12456747404844293, -0.41362552864282975, 0.04822760476739715, 0.14769703960015382, 0.029773164167627833, -0.1085121107266436, -0.03844675124951941, 0.010396001537870049, -0.07111111111111111, 0.04822760476739715, 0.07535563244905807, 0.022206843521722412, -0.17279507881584008, -0.1929104190695886, -0.12456747404844293, -0.14769703960015382, 0.10340638216070744, 0.008858131487889272, -0.10340638216070744, 0.01384083044982699, 0.03543252595155709, -0.05536332179930796, -0.22145328719723184, -0.041584006151480196, -0.07111111111111111, 0.19986159169550174, 0.041584006151480196, 0.14769703960015382, 0.06698961937716265, 0.022206843521722412, -0.04822760476739715, -0.2761399461745483, 0.006151480199923107, -0.186082276047674, 0.04822760476739715, 0.06698961937716265, -0.14173010380622836, -0.09356401384083046, -0.11909265667051133, 0.2288965782391388, -0.05536332179930796, -0.1085121107266436, 0.003936947327950788, -0.09356401384083046, 0.11374086889657825, 0.09356401384083046, -0.07111111111111111, 0.0271280276816609, 0.010396001537870049, -0.010396001537870049, -0.029773164167627833, 0.2599000384467512, -0.12456747404844293, 0.022206843521722412, -0.03543252595155709, -0.2288965782391388, 0.22145328719723184, 0.03844675124951941, -0.04822760476739715, -0.003014225297962322, 0.16000000000000003, -0.05173394848135333, -0.14173010380622836, 0.044844290657439445]"
0_000_011,"Here’s a description of the visible physical features in the satellite image:

The image depicts a large, light-colored building with a flat roof. A darker, paved surface, likely a parking lot, surrounds the building. There is a road or pathway adjacent to the building. Scattered trees and shrubs are visible in the foreground and along the edges of the parking lot. The ground appears to be a light-colored, somewhat barren surface.",37.6535541487942,-122.092320990732,26.0,2020-05-24,4.0,65.0,31.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.102105934907466,"[0.05911572472126105, -0.34602076124567477, 0.14173010380622836, 0.16000000000000003, 0.0629911572472126, -0.16000000000000003, -0.05173394848135333, 0.012056901191849288, -0.0271280276816609, -0.044844290657439445, 0.08882737408688965, 0.11909265667051133, -0.13016532103037293, -0.22145328719723184, -0.12456747404844293, -0.08882737408688965, 0.07111111111111111, 0.17279507881584008, -0.07535563244905807, -0.029773164167627833, 0.07535563244905807, 0.06698961937716265, -0.1085121107266436, 0.13016532103037293, -0.01574778931180315, 0.17937716262975778, -0.006151480199923107, 0.05536332179930796, 0.21413302575932336, -0.08882737408688965, -0.022206843521722412, -0.21413302575932336, 0.0629911572472126, -0.17937716262975778, 0.06698961937716265, -0.03254133025759323, -0.08882737408688965, -0.06698961937716265, -0.07111111111111111, 0.022206843521722412, -0.09842368319876971, -0.2364628988850442, 0.05173394848135333, -0.07535563244905807, 0.15378700499807765, 0.1085121107266436, -0.1085121107266436, 0.14173010380622836, 0.1085121107266436, 0.11374086889657825, -0.15378700499807765, 0.24415224913494812, -0.13588619761630144, 0.08421376393694734, -0.044844290657439445, -0.2679584775086506, 0.15378700499807765, -0.11909265667051133, -0.05911572472126105, -0.07111111111111111, 0.1085121107266436, -0.03254133025759323, -0.07535563244905807, 0.01384083044982699]"
0_000_012,"The image depicts a residential area with closely spaced, rectangular buildings. Several buildings have roofs covered in gray materials. There are green areas of vegetation interspersed between the buildings. There are gray paved roads running through the area. Some buildings appear to have rectangular pools. The buildings vary in color from gray to brown.",37.6457946592059,-122.084249797836,18.0,2020-05-24,5.0,59.0,36.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.100313479623824,"[0.16000000000000003, -0.2364628988850442, 0.186082276047674, 0.03254133025759323, 0.05173394848135333, 0.0271280276816609, 0.008858131487889272, -0.044844290657439445, 0.029773164167627833, -0.10340638216070744, 0.13016532103037293, 0.06698961937716265, -0.21413302575932336, -0.16633602460592078, -0.044844290657439445, -0.03543252595155709, 0.1085121107266436, 0.15378700499807765, 0.000984236831987697, -0.029773164167627833, 0.019930795847750864, 0.07535563244905807, -0.04822760476739715, 0.10340638216070744, 0.019930795847750864, 0.33685505574778934, -0.044844290657439445, 0.0271280276816609, 0.21413302575932336, -0.03543252595155709, -0.04822760476739715, -0.16633602460592078, -0.09842368319876971, -0.14769703960015382, 0.14769703960015382, -0.09356401384083046, -0.2069357939254133, -0.07535563244905807, -0.07972318339100345, 0.07535563244905807, -0.09842368319876971, -0.21413302575932336, 0.03254133025759323, -0.024605920799692427, 0.19986159169550174, 0.06698961937716265, -0.07111111111111111, 0.05911572472126105, 0.12456747404844293, 0.007443291041906958, -0.022206843521722412, 0.11909265667051133, -0.11909265667051133, 0.05911572472126105, -0.03543252595155709, -0.33685505574778934, 0.2364628988850442, -0.07111111111111111, -0.05173394848135333, 0.008858131487889272, 0.14769703960015382, 0.14173010380622836, -0.11909265667051133, -0.03844675124951941]"
0_000_013,"The image depicts a predominantly brown, uneven terrain surface. There are several patches of green vegetation scattered across the image. Several white, linear features are visible, appearing as lines or paths across the terrain. There are also scattered, smaller green areas that appear to be individual plants or small clusters of vegetation.",37.64032108878249,-122.041143184122,228.0,2020-05-24,5.0,83.0,12.0,10,Grasslands,17.0066772460938,10.2895446777344,22.5554555654526,0.120634920634921,"[0.09842368319876971, -0.06698961937716265, 0.12456747404844293, 0.07535563244905807, 0.03254133025759323, 0.08882737408688965, 0.044844290657439445, 0.09842368319876971, 0.2519646289888504, -0.19986159169550174, 0.08882737408688965, -0.1085121107266436, -0.2761399461745483, -0.13016532103037293, 0.07111111111111111, 0.16633602460592078, 0.01384083044982699, 0.2288965782391388, -0.09842368319876971, -0.21413302575932336, 0.012056901191849288, 0.17937716262975778, -0.05911572472126105, 0.11374086889657825, 0.022206843521722412, 0.13016532103037293, -0.022206843521722412, -0.017777777777777778, 0.24415224913494812, 0.06698961937716265, 0.07535563244905807, -0.1085121107266436, 0.041584006151480196, -0.05173394848135333, -0.04822760476739715, 0.003936947327950788, 0.041584006151480196, 0.05173394848135333, -0.19986159169550174, 0.17279507881584008, 0.12456747404844293, -0.22145328719723184, 0.09356401384083046, -0.16000000000000003, 0.13016532103037293, 0.13588619761630144, 0.03844675124951941, 0.11374086889657825, 0.012056901191849288, -0.14769703960015382, -0.010396001537870049, 0.11374086889657825, -0.008858131487889272, -0.05911572472126105, -0.17937716262975778, -0.186082276047674, 0.186082276047674, -0.11374086889657825, 0.012056901191849288, 0.03844675124951941, 0.16633602460592078, 0.003014225297962322, 0.09356401384083046, -0.13588619761630144]"
0_000_014,"Here's a description of the visible physical features in the satellite image:

The image shows a street running horizontally across the center of the frame. There are several rectangular buildings with gray roofs visible along both sides of the street. The buildings appear to be arranged in a grid pattern. There are several trees with dark green foliage scattered around the area. A road is present along the bottom of the image. A white structure, possibly a storage unit, is visible on the right side of the image.",37.6412689828901,-122.073153112249,17.0,2020-05-24,8.0,63.0,29.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.100313479623824,"[0.09842368319876971, -0.3278123798539023, 0.0629911572472126, 0.15378700499807765, 0.11374086889657825, -0.03844675124951941, -0.06698961937716265, -0.007443291041906958, -0.09842368319876971, 0.044844290657439445, 0.14173010380622836, 0.04822760476739715, -0.14769703960015382, -0.1929104190695886, -0.14173010380622836, -0.09842368319876971, 0.12456747404844293, 0.11374086889657825, -0.04822760476739715, 0.01384083044982699, -0.0015378700499807767, -0.03844675124951941, -0.11909265667051133, 0.007443291041906958, 0.007443291041906958, 0.31009611687812383, 0.002214532871972318, 0.11909265667051133, 0.11909265667051133, -0.07111111111111111, -0.07111111111111111, -0.16633602460592078, -0.022206843521722412, -0.17937716262975778, 0.14769703960015382, -0.044844290657439445, -0.13016532103037293, -0.1085121107266436, -0.07972318339100345, 0.2364628988850442, -0.017777777777777778, -0.22145328719723184, 0.07972318339100345, -0.019930795847750864, 0.17279507881584008, 0.07111111111111111, -0.06698961937716265, 0.0629911572472126, 0.12456747404844293, -0.017777777777777778, -0.06698961937716265, 0.22145328719723184, -0.024605920799692427, 0.07535563244905807, -0.044844290657439445, -0.29287197231833906, 0.2364628988850442, -0.04822760476739715, -0.041584006151480196, -0.07535563244905807, 0.14173010380622836, 0.06698961937716265, -0.08882737408688965, -0.022206843521722412]"
0_000_015,"Here’s a description of the visible physical features in the satellite image:

The image depicts a residential area with a network of gray roads intersecting at angles. Several houses are visible, appearing as rectangular structures with varying roof colors and sizes. A large, leafy tree is centrally located with dense green foliage. Patches of grass and shrubbery are present surrounding the houses and tree. The ground appears to be a tan or light brown color.",37.668618150157,-122.132031383102,20.0,2020-05-25,9.0,51.0,40.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.104918032786885,"[0.13588619761630144, -0.28444444444444444, 0.17279507881584008, 0.13016532103037293, 0.03543252595155709, -0.01574778931180315, -0.03844675124951941, 0.07972318339100345, 0.012056901191849288, -0.17279507881584008, 0.14769703960015382, 0.05536332179930796, -0.24415224913494812, -0.17937716262975778, 0.019930795847750864, 0.029773164167627833, -0.022206843521722412, 0.13588619761630144, 0.010396001537870049, 0.0271280276816609, -0.019930795847750864, 0.041584006151480196, 0.017777777777777778, 0.1085121107266436, 0.07111111111111111, 0.37425605536332185, -0.004982698961937716, -0.01574778931180315, 0.17279507881584008, -0.024605920799692427, -0.10340638216070744, -0.13016532103037293, -0.16000000000000003, -0.022206843521722412, 0.1085121107266436, -0.08421376393694734, -0.09842368319876971, -0.10340638216070744, -0.09356401384083046, 0.05536332179930796, -0.1085121107266436, -0.14173010380622836, 0.0629911572472126, -0.03254133025759323, 0.1929104190695886, 0.09842368319876971, -0.0271280276816609, 0.03543252595155709, 0.186082276047674, 0.007443291041906958, -0.05173394848135333, 0.08421376393694734, -0.14769703960015382, 0.11909265667051133, -0.04822760476739715, -0.33685505574778934, 0.19986159169550174, -0.04822760476739715, -0.05536332179930796, 0.08882737408688965, 0.11374086889657825, 0.09842368319876971, -0.09356401384083046, -0.11909265667051133]"
0_000_016,"The image depicts a terrain characterized by a predominantly brown and tan soil surface. Numerous green, clustered bushes and trees are scattered across the ground. There are patches of darker, possibly shadowed, vegetation present. There are no visible roads, bodies of water, or man-made structures.",37.7399518925605,-122.122956109031,147.0,2020-05-25,19.0,70.0,11.0,9,Savannas,17.0066772460938,10.2895446777344,22.5554555654526,0.117647058823529,"[0.2069357939254133, -0.022206843521722412, -0.0271280276816609, 0.05536332179930796, 0.05173394848135333, -0.019930795847750864, 0.041584006151480196, 0.28444444444444444, 0.13588619761630144, -0.0629911572472126, 0.024605920799692427, 0.05911572472126105, -0.28444444444444444, -0.11909265667051133, 0.09356401384083046, 0.09842368319876971, -0.13016532103037293, 0.06698961937716265, -0.044844290657439445, 0.10340638216070744, 0.006151480199923107, 0.186082276047674, -0.10340638216070744, 0.0015378700499807767, 0.13016532103037293, 0.16633602460592078, -0.22145328719723184, 0.03543252595155709, 0.21413302575932336, 0.004982698961937716, 0.05536332179930796, -0.029773164167627833, 0.044844290657439445, 0.17279507881584008, -0.01384083044982699, -0.019930795847750864, -0.03844675124951941, -0.13016532103037293, -0.11909265667051133, 0.08421376393694734, -0.010396001537870049, 0.004982698961937716, 0.16633602460592078, -0.0271280276816609, 0.05173394848135333, 0.22145328719723184, 0.0629911572472126, -0.017777777777777778, -0.003936947327950788, -0.09356401384083046, -0.11374086889657825, -0.03844675124951941, 0.11909265667051133, 0.07535563244905807, -0.34602076124567477, -0.2761399461745483, 0.17937716262975778, 0.012056901191849288, -0.09356401384083046, 0.0629911572472126, 0.13588619761630144, -0.11909265667051133, -0.041584006151480196, -0.14769703960015382]"
0_000_017,"Here's a description of the visible physical features in the satellite image:

A two-lane road runs through the center of the image, curving slightly. Several residential buildings with dark roofs are visible along both sides of the road. Trees and shrubs are densely clustered throughout the scene, with varied shades of green. A small body of water, possibly a pool, is present adjacent to one of the buildings. There are also patches of grassy areas and scattered shrubbery.",37.6631988515306,-122.071583698588,67.0,2020-05-24,13.0,62.0,25.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.100313479623824,"[0.09356401384083046, -0.3188927335640138, 0.05911572472126105, 0.16000000000000003, 0.07535563244905807, -0.06698961937716265, -0.07972318339100345, 0.12456747404844293, 0.12456747404844293, -0.1085121107266436, 0.13588619761630144, -0.002214532871972318, -0.2599000384467512, -0.17279507881584008, 0.03254133025759323, 0.07535563244905807, 0.09356401384083046, 0.06698961937716265, -0.15378700499807765, -0.11909265667051133, 0.022206843521722412, -0.07535563244905807, -0.09356401384083046, 0.01384083044982699, 0.05536332179930796, 0.3014225297962323, -0.0271280276816609, 0.08421376393694734, 0.22145328719723184, 0.03543252595155709, -0.05911572472126105, -0.17279507881584008, -0.010396001537870049, 0.012056901191849288, 0.0629911572472126, -0.05911572472126105, 0.022206843521722412, -0.044844290657439445, -0.07972318339100345, 0.17279507881584008, 0.010396001537870049, -0.186082276047674, 0.10340638216070744, 0.00024605920799692423, 0.13588619761630144, 0.09842368319876971, -0.08421376393694734, 0.2069357939254133, 0.08882737408688965, -0.10340638216070744, -0.07535563244905807, 0.10340638216070744, -0.029773164167627833, 0.14173010380622836, -0.05173394848135333, -0.2679584775086506, 0.2679584775086506, -0.03844675124951941, -0.01384083044982699, 0.044844290657439445, 0.22145328719723184, 0.008858131487889272, 0.05173394848135333, 0.0271280276816609]"
0_000_018,"The image depicts a forested area with a significant amount of dense, green vegetation. There is a dirt road curving through the trees. A gray, paved area with a building is visible on the right side of the image. Several exposed rock formations are present in the foreground. A small, blue structure is also visible within the paved area.",37.7338469572835,-122.060763845969,265.0,2020-05-24,31.0,57.0,12.0,1,Evergreen Needleleaf,17.0066772460938,10.2895446777344,22.5554555654526,0.116807268007787,"[0.16000000000000003, -0.1085121107266436, -0.11909265667051133, 0.05536332179930796, 0.022206843521722412, -0.04822760476739715, 0.01384083044982699, 0.3188927335640138, 0.1929104190695886, -0.11909265667051133, 0.06698961937716265, 0.006151480199923107, -0.33685505574778934, -0.08421376393694734, 0.2069357939254133, 0.16633602460592078, 0.07972318339100345, 0.017777777777777778, -0.07972318339100345, -0.0629911572472126, 0.07535563244905807, -0.05173394848135333, -0.07111111111111111, -0.03254133025759323, 0.16000000000000003, 0.2519646289888504, -0.07972318339100345, 0.002214532871972318, 0.16633602460592078, 0.07972318339100345, -0.000984236831987697, -0.07111111111111111, 0.15378700499807765, 0.17279507881584008, 0.04822760476739715, -0.16000000000000003, -0.03543252595155709, -0.01574778931180315, -0.07535563244905807, 0.007443291041906958, -0.010396001537870049, -0.09842368319876971, 0.16633602460592078, -0.003936947327950788, 0.09842368319876971, 0.1085121107266436, -0.08882737408688965, 0.2599000384467512, 0.14173010380622836, -0.017777777777777778, -0.017777777777777778, -0.13588619761630144, 0.007443291041906958, 0.19986159169550174, -0.01384083044982699, -0.13588619761630144, 0.16633602460592078, 0.01384083044982699, -0.03844675124951941, 0.06698961937716265, 0.21413302575932336, -0.09842368319876971, 0.09842368319876971, 0.05536332179930796]"
0_000_019,The image shows a gray roadway with multiple lanes extending diagonally across the frame. There are several green areas of vegetation along the sides of the roadway. Several vehicles are visible traveling along the gray roadway. There are areas of lighter-colored terrain surrounding the roadway.,37.7074224538712,-122.121019333293,20.0,2020-05-24,4.0,52.0,44.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.108142493638677,"[0.11374086889657825, -0.3553094963475586, 0.17279507881584008, 0.15378700499807765, 0.03543252595155709, -0.05173394848135333, -0.05536332179930796, 0.003936947327950788, -0.0015378700499807767, -0.05173394848135333, 0.2069357939254133, -0.03254133025759323, -0.1929104190695886, -0.2069357939254133, -0.03844675124951941, -0.07972318339100345, 0.044844290657439445, 0.05173394848135333, -0.08421376393694734, -0.09842368319876971, 0.08421376393694734, 0.08882737408688965, -0.19986159169550174, -0.024605920799692427, -0.14173010380622836, 0.17279507881584008, 0.05173394848135333, 0.08421376393694734, 0.13016532103037293, 0.003936947327950788, 0.044844290657439445, -0.1929104190695886, -0.03254133025759323, -0.13588619761630144, -0.003936947327950788, 0.07535563244905807, -0.05911572472126105, -0.05173394848135333, -0.14173010380622836, 0.31009611687812383, -0.0015378700499807767, -0.1085121107266436, 0.03844675124951941, -0.07972318339100345, 0.1085121107266436, 0.08421376393694734, -0.08882737408688965, 0.05173394848135333, 0.06698961937716265, -0.08882737408688965, -0.05536332179930796, 0.2761399461745483, -0.11909265667051133, 0.010396001537870049, -0.09842368319876971, -0.2519646289888504, 0.2069357939254133, -0.041584006151480196, -0.06698961937716265, 0.022206843521722412, 0.19986159169550174, 0.05173394848135333, -0.08421376393694734, 0.03543252595155709]"
0_000_020,"The image depicts an urban area with a grid-like street pattern. Several buildings with dark brown and gray roofs are visible, arranged in a regular pattern. A light-colored road or pathway runs through the center of the image. There are areas of green vegetation, including trees, scattered throughout the scene. A gray area, possibly pavement or a road, is present along the edges of the image.",37.654863664148,-122.098095199308,26.0,2020-05-24,5.0,65.0,30.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.102105934907466,"[0.08882737408688965, -0.3553094963475586, 0.09842368319876971, 0.13588619761630144, 0.05173394848135333, -0.003014225297962322, -0.09356401384083046, -0.012056901191849288, 0.017777777777777778, -0.03254133025759323, 0.1929104190695886, 0.05536332179930796, -0.13016532103037293, -0.1929104190695886, -0.03254133025759323, -0.041584006151480196, 0.11374086889657825, 0.07972318339100345, -0.07535563244905807, -0.0629911572472126, 0.024605920799692427, -0.01574778931180315, -0.14769703960015382, 0.03254133025759323, -0.008858131487889272, 0.3014225297962323, 0.05173394848135333, 0.0629911572472126, 0.14769703960015382, 0.010396001537870049, -0.11374086889657825, -0.21413302575932336, -0.08421376393694734, -0.186082276047674, 0.05536332179930796, -0.03254133025759323, -0.14173010380622836, -0.11909265667051133, -0.07535563244905807, 0.2679584775086506, -0.03543252595155709, -0.17279507881584008, 0.07535563244905807, -0.06698961937716265, 0.13588619761630144, 0.044844290657439445, -0.03543252595155709, 0.08882737408688965, 0.14769703960015382, -0.09356401384083046, -0.004982698961937716, 0.16633602460592078, -0.05173394848135333, 0.03543252595155709, -0.03543252595155709, -0.3014225297962323, 0.2288965782391388, -0.04822760476739715, -0.03844675124951941, -0.03543252595155709, 0.19986159169550174, 0.11374086889657825, -0.05536332179930796, -0.022206843521722412]"
0_000_021,"Here’s a description of the visible physical features in the satellite image:

The image shows a residential area with several houses. There is a street running through the center of the view. Several trees are visible, with green foliage. There are buildings with dark roofs. A blue swimming pool is visible in one of the yards. The ground appears to be covered in grass and dirt.",37.7224162803006,-122.090080376011,139.0,2020-05-24,14.0,64.0,22.0,9,Savannas,17.0066772460938,10.2895446777344,22.5554555654526,0.117647058823529,"[0.17937716262975778, -0.24415224913494812, 0.13588619761630144, 0.13588619761630144, 0.13016532103037293, 0.029773164167627833, -0.05911572472126105, -0.022206843521722412, 0.05911572472126105, -0.05911572472126105, 0.13588619761630144, -0.029773164167627833, -0.2519646289888504, -0.19986159169550174, -0.08882737408688965, 0.03844675124951941, 0.13016532103037293, 0.04822760476739715, -0.05173394848135333, -0.07111111111111111, -0.007443291041906958, -0.003014225297962322, -0.07972318339100345, 0.019930795847750864, -0.024605920799692427, 0.28444444444444444, -0.07111111111111111, 0.10340638216070744, 0.13016532103037293, -0.0005536332179930795, -0.010396001537870049, -0.15378700499807765, 0.000984236831987697, -0.08882737408688965, 0.10340638216070744, -0.022206843521722412, -0.11909265667051133, 0.007443291041906958, -0.186082276047674, 0.17279507881584008, -0.0629911572472126, -0.186082276047674, 0.10340638216070744, 0.024605920799692427, 0.19986159169550174, 0.17937716262975778, -0.07972318339100345, 0.004982698961937716, 0.1085121107266436, -0.11374086889657825, -0.044844290657439445, 0.186082276047674, -0.11374086889657825, 0.1085121107266436, -0.041584006151480196, -0.3278123798539023, 0.2761399461745483, -0.03543252595155709, 0.017777777777777778, -0.017777777777777778, 0.1929104190695886, 0.003936947327950788, -0.05536332179930796, -0.06698961937716265]"
0_000_022,"Here's a description of the visible physical features in the satellite image:

The image shows a street with a curved roadway. Several buildings are visible, appearing as rectangular structures with white walls. Green vegetation, including trees and bushes, surrounds the buildings and lines the street. A yellow line is painted along the side of the street. There are some small, dark structures that appear to be parked vehicles.",37.633142549051,-122.060330261888,16.0,2020-05-24,4.0,60.0,36.0,13,Urban,17.0066772460938,10.2895446777344,22.5554555654526,0.100313479623824,"[0.13588619761630144, -0.2761399461745483, 0.08421376393694734, 0.14173010380622836, 0.13588619761630144, -0.03844675124951941, -0.03543252595155709, -0.017777777777777778, -0.05911572472126105, 0.029773164167627833, 0.0629911572472126, 0.06698961937716265, -0.17279507881584008, -0.21413302575932336, -0.15378700499807765, -0.041584006151480196, 0.17279507881584008, 0.12456747404844293, -0.004982698961937716, -0.019930795847750864, 0.010396001537870049, -0.012056901191849288, -0.09356401384083046, 0.05536332179930796, -0.012056901191849288, 0.28444444444444444, -0.006151480199923107, 0.13588619761630144, 0.13588619761630144, -0.04822760476739715, -0.08421376393694734, -0.1929104190695886, 0.03254133025759323, -0.19986159169550174, 0.17279507881584008, -0.07535563244905807, -0.13016532103037293, -0.08882737408688965, -0.12456747404844293, 0.186082276047674, -0.05173394848135333, -0.2069357939254133, 0.05173394848135333, -0.05911572472126105, 0.17279507881584008, 0.13016532103037293, -0.07535563244905807, 0.05536332179930796, 0.12456747404844293, -0.00024605920799692423, -0.03844675124951941, 0.22145328719723184, -0.10340638216070744, 0.03254133025759323, 0.006151480199923107, -0.28444444444444444, 0.24415224913494812, -0.05173394848135333, -0.006151480199923107, -0.04822760476739715, 0.13016532103037293, 0.0271280276816609, -0.13588619761630144, -0.03844675124951941]"
0_000_023,"The image shows a gray, linear road extending across a field. Dense, green vegetation, including trees and shrubs, is present along the sides of the road and in the field. The ground surface appears to be a field, with a light brown color. There are several dark green areas indicating clusters of trees and shrubs.",37.748830940142,-122.07865514933,102.0,2020-05-24,10.0,76.0,14.0,9,Savannas,17.0066772460938,10.2895446777344,22.5554555654526,0.116807268007787,"[0.11909265667051133, -0.14173010380622836, 0.0629911572472126, 0.1085121107266436, 0.07111111111111111, 0.05911572472126105, -0.044844290657439445, 0.14769703960015382, 0.09356401384083046, -0.05536332179930796, 0.06698961937716265, -0.14173010380622836, -0.2599000384467512, -0.13588619761630144, 0.05911572472126105, 0.007443291041906958, -0.05536332179930796, 0.05536332179930796, -0.17279507881584008, -0.003014225297962322, 0.0271280276816609, 0.09356401384083046, -0.11909265667051133, 0.1085121107266436, 0.06698961937716265, 0.13016532103037293, -0.13016532103037293, 0.03844675124951941, 0.2288965782391388, -0.05173394848135333, -0.03254133025759323, -0.17937716262975778, -0.01384083044982699, -0.044844290657439445, -0.11374086889657825, -0.041584006151480196, 0.04822760476739715, 0.004982698961937716, -0.2364628988850442, 0.06698961937716265, 0.07972318339100345, -0.15378700499807765, 0.13016532103037293, 0.006151480199923107, 0.12456747404844293, 0.31009611687812383, 0.1085121107266436, -0.05911572472126105, 0.06698961937716265, -0.041584006151480196, -0.17937716262975778, 0.11909265667051133, 0.13016532103037293, -0.03543252595155709, -0.24415224913494812, -0.22145328719723184, 0.17279507881584008, -0.07535563244905807, -0.06698961937716265, -0.044844290657439445, 0.2519646289888504, -0.13016532103037293, 0.10340638216070744, -0.186082276047674]"
